Index,ABox,Run,Time,Judgement
872,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0185,C
873,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9233,C
874,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9146,C
875,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7541,C
876,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0252,C
877,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.904,C
878,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8944,C
879,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8908,C
880,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9306,C
881,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9025,C
882,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7327,C
883,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7489,C
884,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9307,C
885,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8,C
886,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7326,C
887,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8909,C
888,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.869,C
889,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9167,C
890,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7556,C
891,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9263,C
892,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.864,C
893,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7734,C
894,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8645,C
895,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9184,C
896,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7383,C
897,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8948,C
898,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9562,C
899,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.1136,C
900,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0721,C
901,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.865,C
902,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0442,C
903,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8614,C
904,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9303,C
905,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8643,C
906,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7599,C
907,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7695,C
908,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7355,C
909,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0554,C
910,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9023,C
911,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7311,C
912,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7092,C
913,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7949,C
914,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9112,C
915,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7559,C
916,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9269,C
917,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0741,C
918,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7305,C
919,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.738,C
920,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9151,C
921,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8849,C
922,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8634,C
923,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0511,C
924,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7967,C
925,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7327,C
926,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9186,C
927,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9275,C
928,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8901,C
929,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8899,C
930,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0425,C
931,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9345,C
932,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0779,C
933,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8921,C
934,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8938,C
935,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9033,C
936,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8846,C
937,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7384,C
938,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7993,C
939,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8686,C
940,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0477,C
941,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8899,C
942,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0241,C
943,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9279,C
944,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.896,C
945,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.797,C
946,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.094,C
947,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9019,C
948,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0451,C
949,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7692,C
950,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0599,C
951,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0804,C
952,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8859,C
953,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9267,C
954,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.903,C
955,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9286,C
956,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9345,C
957,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9025,C
958,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8678,C
959,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9338,C
960,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9296,C
961,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9128,C
962,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0726,C
963,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8922,C
964,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9267,C
965,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7108,C
966,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8857,C
967,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7538,C
968,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8894,C
969,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7355,C
970,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9298,C
971,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0842,C
972,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8989,C
973,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9295,C
974,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0549,C
975,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9127,C
976,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7601,C
977,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9018,C
978,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.1068,C
979,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9021,C
980,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8989,C
981,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8921,C
982,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.1085,C
983,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9321,C
984,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0221,C
985,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9173,C
986,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0425,C
987,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9321,C
988,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7742,C
989,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0205,C
990,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.1034,C
991,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.935,C
992,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0853,C
993,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9499,C
994,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7523,C
995,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8871,C
996,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8852,C
997,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9134,C
998,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7344,C
999,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7445,C
1000,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0484,C
1001,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8725,C
1002,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7707,C
1003,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7512,C
1004,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9298,C
1005,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7968,C
1006,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9251,C
1007,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7611,C
1008,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0634,C
1009,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8891,C
1010,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.731,C
1011,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9581,C
1012,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7476,C
1013,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7955,C
1014,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0224,C
1015,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.865,C
1016,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7503,C
1017,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9043,C
1018,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.89,C
1019,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9277,C
1020,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7685,C
1021,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0538,C
1022,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7343,C
1023,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8879,C
1024,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0189,C
1025,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0473,C
1026,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7984,C
1027,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.776,C
1028,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.072,C
1029,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0451,C
1030,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9196,C
1031,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.89,C
1032,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8874,C
1033,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0456,C
1034,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0682,C
1035,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0876,C
1036,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8951,C
1037,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7125,C
1038,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7717,C
1039,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0665,C
1040,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0765,C
1041,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7381,C
1042,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9254,C
1043,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8908,C
1044,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9338,C
1045,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0609,C
1046,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.87,C
1047,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9285,C
1048,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0228,C
1049,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9325,C
1050,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0791,C
1051,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9317,C
1052,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0856,C
1053,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9287,C
1054,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.112,C
1055,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0874,C
1056,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0874,C
1057,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9543,C
1058,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9278,C
1059,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0439,C
1060,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8918,C
1061,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9291,C
1062,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.021,C
1063,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.755,C
1064,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0816,C
1065,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7339,C
1066,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9015,C
1067,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8883,C
1068,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0431,C
1069,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8642,C
1070,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9061,C
1071,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0883,C
1072,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7457,C
1073,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.959,C
1074,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9512,C
1075,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0821,C
1076,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7357,C
1077,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.9323,C
1078,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8907,C
1079,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8004,C
1080,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),8.0803,C
1081,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7708,C
1082,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.8918,C
1083,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7325,C
1084,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7695,C
1085,a:(B&(C&(D&-A))), -> a:(B&(C&(D&-A))) -> a:(C&(D&-A)) -> a:(D&-A),7.7961,C
